SURVEY:   CfAIR2 
SNID:      sn2008af 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:    224.868000  # deg 
DEC:        16.653417  # deg 
REDSHIFT_HELIO: 0.033423 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.034023 +- 0.000100   # CMB 
MWEBV:      0.029 +-  0.005        # SFD98 * 0.86 
VPEC:      -8.840 
VPEC_ERR:   250.000 
PEAKMJD:  54523.45             # at brightest obs 
HOSTGAL_LOGMASS:  11.3830 +- 0.436  #  

# ----------------------------------- 
NOBS: 97 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 54508.550  L NULL  9.01156e+03 2.33332e+03 17.613  0.250 
OBS: 54509.560  L NULL  5.43000e+03 1.85450e+03 18.163  0.319 
OBS: 54513.480  L NULL  7.06643e+03 1.82968e+03 17.877  0.250 
OBS: 54514.480  L NULL  6.54636e+03 1.87147e+03 17.960  0.273 
OBS: 54516.430  L NULL  9.58517e+03 2.48185e+03 17.546  0.250 
OBS: 54520.510  L NULL  1.16842e+04 2.04354e+03 17.331  0.175 
OBS: 54521.500  L NULL  1.11276e+04 1.94618e+03 17.384  0.175 
OBS: 54523.450  L NULL  1.26707e+04 3.28076e+03 17.243  0.250 
OBS: 54524.500  L NULL  1.23595e+04 2.16164e+03 17.270  0.175 
OBS: 54525.430  L NULL  1.12824e+04 2.92129e+03 17.369  0.250 
OBS: 54528.510  L NULL  1.14183e+04 2.95648e+03 17.356  0.250 
OBS: 54530.480  L NULL  8.69361e+03 2.25100e+03 17.652  0.250 
OBS: 54531.500  L NULL  8.80643e+03 2.28021e+03 17.638  0.250 
OBS: 54533.520  L NULL  9.06150e+03 1.58483e+03 17.607  0.175 
OBS: 54534.450  L NULL  7.77678e+03 2.01361e+03 17.773  0.250 
OBS: 54537.480  L NULL  8.16582e+03 1.42818e+03 17.720  0.175 
OBS: 54539.430  L NULL  6.35038e+03 1.11067e+03 17.993  0.175 
OBS: 54540.440  L NULL  6.23448e+03 1.09039e+03 18.013  0.175 
