SURVEY:   CfAIR2 
SNID:      sn2001el 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:     56.127500  # deg 
DEC:       -44.639833  # deg 
REDSHIFT_HELIO: 0.003896 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.003676 +- 0.000100   # CMB 
MWEBV:      0.012 +-  0.002        # SFD98 * 0.86 
VPEC:      124.518 
VPEC_ERR:   250.000 
PEAKMJD:  52177.32             # at brightest obs 
HOSTGAL_LOGMASS:  10.00 +- 3.00  #  

# ----------------------------------- 
NOBS: 65 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 52171.340  L NULL  3.39782e+05 1.14551e+04 13.672  0.036 
OBS: 52174.300  L NULL  5.42001e+05 1.87888e+04 13.165  0.037 
OBS: 52177.320  L NULL  5.85059e+05 2.02814e+04 13.082  0.037 
OBS: 52183.330  L NULL  5.36043e+05 1.80717e+04 13.177  0.036 
OBS: 52186.290  L NULL  5.17607e+05 1.74501e+04 13.215  0.036 
OBS: 52189.320  L NULL  5.26260e+05 1.77418e+04 13.197  0.036 
OBS: 52192.320  L NULL  5.09565e+05 2.00980e+04 13.232  0.042 
OBS: 52195.240  L NULL  5.24807e+05 2.52398e+04 13.200  0.051 
OBS: 52198.290  L NULL  5.80230e+05 5.53938e+04 13.091  0.099 
OBS: 52201.310  L NULL  6.39146e+05 2.15476e+04 12.986  0.036 
OBS: 52202.250  L NULL  6.43873e+05 2.41635e+04 12.978  0.040 
OBS: 52203.240  L NULL  6.41505e+05 1.13249e+04 12.982  0.019 
OBS: 52204.200  L NULL  6.51028e+05 1.57783e+04 12.966  0.026 
OBS: 52204.270  L NULL  6.22874e+05 4.20931e+04 13.014  0.071 
OBS: 52207.340  L NULL  6.36796e+05 2.26820e+04 12.990  0.038 
OBS: 52210.310  L NULL  6.04784e+05 2.38535e+04 13.046  0.042 
OBS: 52213.170  L NULL  5.70164e+05 2.19425e+04 13.110  0.041 
OBS: 52216.220  L NULL  4.99344e+05 1.82626e+04 13.254  0.039 
OBS: 52222.240  L NULL  3.02273e+05 1.22116e+04 13.799  0.043 
OBS: 52225.210  L NULL  2.89734e+05 1.30964e+04 13.845  0.048 
OBS: 52228.220  L NULL  2.45697e+05 1.01615e+04 14.024  0.044 
OBS: 52231.200  L NULL  2.24285e+05 9.49116e+03 14.123  0.045 
OBS: 52234.220  L NULL  2.00263e+05 8.28244e+03 14.246  0.044 
OBS: 52237.230  L NULL  1.76685e+05 8.83883e+03 14.382  0.053 
OBS: 52238.290  L NULL  1.81134e+05 9.23664e+03 14.355  0.054 
OBS: 52240.200  L NULL  1.56459e+05 5.72221e+03 14.514  0.039 
OBS: 52240.220  L NULL  1.55453e+05 8.07765e+03 14.521  0.055 
OBS: 52241.190  L NULL  1.59661e+05 2.37028e+03 14.492  0.016 
OBS: 52242.190  L NULL  1.49692e+05 3.06412e+03 14.562  0.022 
OBS: 52243.180  L NULL  1.51635e+05 1.15948e+04 14.548  0.080 
OBS: 52243.240  L NULL  1.43351e+05 7.44877e+03 14.609  0.055 
OBS: 52246.270  L NULL  1.14078e+05 7.26138e+03 14.857  0.067 
OBS: 52171.340  M NULL  3.50913e+05 6.85333e+03 13.637  0.021 
OBS: 52174.300  M NULL  5.39014e+05 1.00210e+04 13.171  0.020 
OBS: 52177.320  M NULL  6.73597e+05 1.37881e+04 12.929  0.022 
OBS: 52183.330  M NULL  5.98687e+05 1.11304e+04 13.057  0.020 
OBS: 52186.290  M NULL  5.16179e+05 9.59648e+03 13.218  0.020 
OBS: 52189.320  M NULL  3.79490e+05 7.05524e+03 13.552  0.020 
